1013	1/seg_dash_track2_1.m4s
1069	1/seg_dash_track3_1.m4s
1069	1/seg_dash_track4_1.m4s
1069	1/seg_dash_track5_1.m4s
1069	1/seg_dash_track6_1.m4s
1069	1/seg_dash_track7_1.m4s
1069	1/seg_dash_track8_1.m4s
1069	1/seg_dash_track9_1.m4s
1069	1/seg_dash_track10_1.m4s
1069	1/seg_dash_track11_1.m4s
1069	1/seg_dash_track12_1.m4s
1069	1/seg_dash_track13_1.m4s
1069	1/seg_dash_track14_1.m4s
1069	1/seg_dash_track15_1.m4s
1069	1/seg_dash_track16_1.m4s
1069	1/seg_dash_track17_1.m4s
1906	1/seg_dash_track2_2.m4s
2377	1/seg_dash_track3_2.m4s
2344	1/seg_dash_track4_2.m4s
1951	1/seg_dash_track5_2.m4s
2700	1/seg_dash_track6_2.m4s
2997	1/seg_dash_track7_2.m4s
2987	1/seg_dash_track8_2.m4s
2680	1/seg_dash_track9_2.m4s
2279	1/seg_dash_track10_2.m4s
1880	1/seg_dash_track11_2.m4s
2032	1/seg_dash_track12_2.m4s
2499	1/seg_dash_track13_2.m4s
1751	1/seg_dash_track14_2.m4s
1821	1/seg_dash_track15_2.m4s
1891	1/seg_dash_track16_2.m4s
2116	1/seg_dash_track17_2.m4s
6797	1/seg_dash_track2_3.m4s
9507	1/seg_dash_track3_3.m4s
9798	1/seg_dash_track4_3.m4s
6236	1/seg_dash_track5_3.m4s
13535	1/seg_dash_track6_3.m4s
12104	1/seg_dash_track7_3.m4s
12960	1/seg_dash_track8_3.m4s
12637	1/seg_dash_track9_3.m4s
11884	1/seg_dash_track10_3.m4s
5677	1/seg_dash_track11_3.m4s
6398	1/seg_dash_track12_3.m4s
13466	1/seg_dash_track13_3.m4s
4552	1/seg_dash_track14_3.m4s
4026	1/seg_dash_track15_3.m4s
4350	1/seg_dash_track16_3.m4s
6096	1/seg_dash_track17_3.m4s
13662	1/seg_dash_track2_4.m4s
13873	1/seg_dash_track3_4.m4s
16982	1/seg_dash_track4_4.m4s
12935	1/seg_dash_track5_4.m4s
23914	1/seg_dash_track6_4.m4s
14891	1/seg_dash_track7_4.m4s
18325	1/seg_dash_track8_4.m4s
18010	1/seg_dash_track9_4.m4s
19317	1/seg_dash_track10_4.m4s
6491	1/seg_dash_track11_4.m4s
9725	1/seg_dash_track12_4.m4s
19135	1/seg_dash_track13_4.m4s
5218	1/seg_dash_track14_4.m4s
3098	1/seg_dash_track15_4.m4s
4048	1/seg_dash_track16_4.m4s
6905	1/seg_dash_track17_4.m4s
9673	1/seg_dash_track2_5.m4s
2570	1/seg_dash_track3_5.m4s
7319	1/seg_dash_track4_5.m4s
8567	1/seg_dash_track5_5.m4s
9764	1/seg_dash_track6_5.m4s
2119	1/seg_dash_track7_5.m4s
5274	1/seg_dash_track8_5.m4s
2533	1/seg_dash_track9_5.m4s
4409	1/seg_dash_track10_5.m4s
2028	1/seg_dash_track11_5.m4s
5421	1/seg_dash_track12_5.m4s
1918	1/seg_dash_track13_5.m4s
3752	1/seg_dash_track14_5.m4s
3073	1/seg_dash_track15_5.m4s
3968	1/seg_dash_track16_5.m4s
4020	1/seg_dash_track17_5.m4s
9002	1/seg_dash_track2_6.m4s
2599	1/seg_dash_track3_6.m4s
7564	1/seg_dash_track4_6.m4s
8844	1/seg_dash_track5_6.m4s
10075	1/seg_dash_track6_6.m4s
2151	1/seg_dash_track7_6.m4s
5376	1/seg_dash_track8_6.m4s
2532	1/seg_dash_track9_6.m4s
4594	1/seg_dash_track10_6.m4s
2101	1/seg_dash_track11_6.m4s
5389	1/seg_dash_track12_6.m4s
1965	1/seg_dash_track13_6.m4s
3826	1/seg_dash_track14_6.m4s
3132	1/seg_dash_track15_6.m4s
4034	1/seg_dash_track16_6.m4s
4088	1/seg_dash_track17_6.m4s
9431	1/seg_dash_track2_7.m4s
2581	1/seg_dash_track3_7.m4s
7939	1/seg_dash_track4_7.m4s
9203	1/seg_dash_track5_7.m4s
10008	1/seg_dash_track6_7.m4s
2219	1/seg_dash_track7_7.m4s
5404	1/seg_dash_track8_7.m4s
2645	1/seg_dash_track9_7.m4s
4675	1/seg_dash_track10_7.m4s
2125	1/seg_dash_track11_7.m4s
5224	1/seg_dash_track12_7.m4s
1960	1/seg_dash_track13_7.m4s
3847	1/seg_dash_track14_7.m4s
3115	1/seg_dash_track15_7.m4s
3992	1/seg_dash_track16_7.m4s
3988	1/seg_dash_track17_7.m4s
9436	1/seg_dash_track2_8.m4s
2518	1/seg_dash_track3_8.m4s
7666	1/seg_dash_track4_8.m4s
9321	1/seg_dash_track5_8.m4s
10140	1/seg_dash_track6_8.m4s
2128	1/seg_dash_track7_8.m4s
5268	1/seg_dash_track8_8.m4s
2431	1/seg_dash_track9_8.m4s
4604	1/seg_dash_track10_8.m4s
2118	1/seg_dash_track11_8.m4s
5015	1/seg_dash_track12_8.m4s
1977	1/seg_dash_track13_8.m4s
3754	1/seg_dash_track14_8.m4s
3122	1/seg_dash_track15_8.m4s
3997	1/seg_dash_track16_8.m4s
3917	1/seg_dash_track17_8.m4s
9251	1/seg_dash_track2_9.m4s
2563	1/seg_dash_track3_9.m4s
7398	1/seg_dash_track4_9.m4s
8724	1/seg_dash_track5_9.m4s
9915	1/seg_dash_track6_9.m4s
2395	1/seg_dash_track7_9.m4s
5598	1/seg_dash_track8_9.m4s
2468	1/seg_dash_track9_9.m4s
4547	1/seg_dash_track10_9.m4s
2575	1/seg_dash_track11_9.m4s
5940	1/seg_dash_track12_9.m4s
1859	1/seg_dash_track13_9.m4s
3718	1/seg_dash_track14_9.m4s
3158	1/seg_dash_track15_9.m4s
4039	1/seg_dash_track16_9.m4s
3977	1/seg_dash_track17_9.m4s
9929	1/seg_dash_track2_10.m4s
2818	1/seg_dash_track3_10.m4s
7686	1/seg_dash_track4_10.m4s
9068	1/seg_dash_track5_10.m4s
9531	1/seg_dash_track6_10.m4s
4475	1/seg_dash_track7_10.m4s
7472	1/seg_dash_track8_10.m4s
2974	1/seg_dash_track9_10.m4s
4676	1/seg_dash_track10_10.m4s
10819	1/seg_dash_track11_10.m4s
17380	1/seg_dash_track12_10.m4s
2363	1/seg_dash_track13_10.m4s
3916	1/seg_dash_track14_10.m4s
4215	1/seg_dash_track15_10.m4s
6778	1/seg_dash_track16_10.m4s
4355	1/seg_dash_track17_10.m4s
10253	1/seg_dash_track2_11.m4s
2833	1/seg_dash_track3_11.m4s
7560	1/seg_dash_track4_11.m4s
9290	1/seg_dash_track5_11.m4s
9867	1/seg_dash_track6_11.m4s
4788	1/seg_dash_track7_11.m4s
6595	1/seg_dash_track8_11.m4s
2678	1/seg_dash_track9_11.m4s
4799	1/seg_dash_track10_11.m4s
20013	1/seg_dash_track11_11.m4s
17348	1/seg_dash_track12_11.m4s
2471	1/seg_dash_track13_11.m4s
4189	1/seg_dash_track14_11.m4s
4694	1/seg_dash_track15_11.m4s
7948	1/seg_dash_track16_11.m4s
4699	1/seg_dash_track17_11.m4s
9435	1/seg_dash_track2_12.m4s
2714	1/seg_dash_track3_12.m4s
7618	1/seg_dash_track4_12.m4s
9696	1/seg_dash_track5_12.m4s
9998	1/seg_dash_track6_12.m4s
5154	1/seg_dash_track7_12.m4s
6331	1/seg_dash_track8_12.m4s
3158	1/seg_dash_track9_12.m4s
4768	1/seg_dash_track10_12.m4s
15111	1/seg_dash_track11_12.m4s
20022	1/seg_dash_track12_12.m4s
3008	1/seg_dash_track13_12.m4s
4084	1/seg_dash_track14_12.m4s
5022	1/seg_dash_track15_12.m4s
10789	1/seg_dash_track16_12.m4s
5995	1/seg_dash_track17_12.m4s
8467	1/seg_dash_track2_13.m4s
2753	1/seg_dash_track3_13.m4s
7395	1/seg_dash_track4_13.m4s
8894	1/seg_dash_track5_13.m4s
10230	1/seg_dash_track6_13.m4s
4513	1/seg_dash_track7_13.m4s
6609	1/seg_dash_track8_13.m4s
2892	1/seg_dash_track9_13.m4s
4844	1/seg_dash_track10_13.m4s
7934	1/seg_dash_track11_13.m4s
18102	1/seg_dash_track12_13.m4s
2356	1/seg_dash_track13_13.m4s
3903	1/seg_dash_track14_13.m4s
4313	1/seg_dash_track15_13.m4s
7332	1/seg_dash_track16_13.m4s
4681	1/seg_dash_track17_13.m4s
11017	1/seg_dash_track2_14.m4s
6896	1/seg_dash_track3_14.m4s
11503	1/seg_dash_track4_14.m4s
10895	1/seg_dash_track5_14.m4s
17619	1/seg_dash_track6_14.m4s
12325	1/seg_dash_track7_14.m4s
12750	1/seg_dash_track8_14.m4s
9363	1/seg_dash_track9_14.m4s
11818	1/seg_dash_track10_14.m4s
7917	1/seg_dash_track11_14.m4s
14034	1/seg_dash_track12_14.m4s
9230	1/seg_dash_track13_14.m4s
4722	1/seg_dash_track14_14.m4s
3705	1/seg_dash_track15_14.m4s
5421	1/seg_dash_track16_14.m4s
5454	1/seg_dash_track17_14.m4s
8410	1/seg_dash_track2_15.m4s
11878	1/seg_dash_track3_15.m4s
12150	1/seg_dash_track4_15.m4s
7739	1/seg_dash_track5_15.m4s
19469	1/seg_dash_track6_15.m4s
21072	1/seg_dash_track7_15.m4s
15600	1/seg_dash_track8_15.m4s
16861	1/seg_dash_track9_15.m4s
19241	1/seg_dash_track10_15.m4s
10140	1/seg_dash_track11_15.m4s
6592	1/seg_dash_track12_15.m4s
20458	1/seg_dash_track13_15.m4s
4138	1/seg_dash_track14_15.m4s
2904	1/seg_dash_track15_15.m4s
3180	1/seg_dash_track16_15.m4s
5534	1/seg_dash_track17_15.m4s
9107	1/seg_dash_track2_16.m4s
12437	1/seg_dash_track3_16.m4s
12633	1/seg_dash_track4_16.m4s
8335	1/seg_dash_track5_16.m4s
20718	1/seg_dash_track6_16.m4s
21027	1/seg_dash_track7_16.m4s
18777	1/seg_dash_track8_16.m4s
17437	1/seg_dash_track9_16.m4s
21380	1/seg_dash_track10_16.m4s
8933	1/seg_dash_track11_16.m4s
11367	1/seg_dash_track12_16.m4s
20527	1/seg_dash_track13_16.m4s
4379	1/seg_dash_track14_16.m4s
2886	1/seg_dash_track15_16.m4s
3123	1/seg_dash_track16_16.m4s
5636	1/seg_dash_track17_16.m4s
8879	1/seg_dash_track2_17.m4s
12390	1/seg_dash_track3_17.m4s
12711	1/seg_dash_track4_17.m4s
8027	1/seg_dash_track5_17.m4s
19777	1/seg_dash_track6_17.m4s
18373	1/seg_dash_track7_17.m4s
21633	1/seg_dash_track8_17.m4s
17166	1/seg_dash_track9_17.m4s
19243	1/seg_dash_track10_17.m4s
6966	1/seg_dash_track11_17.m4s
10884	1/seg_dash_track12_17.m4s
19996	1/seg_dash_track13_17.m4s
4284	1/seg_dash_track14_17.m4s
